id,make,model,year,fuelType,horsePower,cylinders,driveTrain,numDoors,size,style,highwayMpg,cityMpg,msrp
2058,Dodge,Ramcharger,1993,regular unleaded,230,8,four wheel drive,2,Midsize,2dr SUV,15,11,2000
2059,Dodge,Ramcharger,1993,regular unleaded,230,8,rear wheel drive,2,Midsize,2dr SUV,16,11,30995
2060,Dodge,Shadow,1992,regular unleaded,93,4,front wheel drive,2,Compact,2dr Hatchback,29,23,27395
2061,Dodge,Shadow,1992,regular unleaded,100,4,front wheel drive,2,Compact,Convertible,29,20,21795
2062,Dodge,Shadow,1992,regular unleaded,152,4,front wheel drive,4,Compact,4dr Hatchback,24,18,24245
2063,Dodge,Shadow,1992,regular unleaded,93,4,front wheel drive,4,Compact,4dr Hatchback,29,23,28395
2064,Dodge,Shadow,1992,regular unleaded,152,4,front wheel drive,2,Compact,Convertible,24,18,25245
2065,Dodge,Shadow,1992,regular unleaded,100,4,front wheel drive,4,Compact,4dr Hatchback,29,20,25095
2066,Dodge,Shadow,1992,regular unleaded,152,4,front wheel drive,2,Compact,2dr Hatchback,24,18,22595
2067,Dodge,Shadow,1992,regular unleaded,100,4,front wheel drive,2,Compact,2dr Hatchback,29,20,28295
2068,Dodge,Shadow,1993,regular unleaded,93,4,front wheel drive,2,Compact,2dr Hatchback,29,23,31495
2069,Dodge,Shadow,1993,regular unleaded,93,4,front wheel drive,4,Compact,4dr Hatchback,29,23,26195
2070,Dodge,Shadow,1993,regular unleaded,100,4,front wheel drive,2,Compact,2dr Hatchback,29,22,29395
2071,Dodge,Shadow,1993,regular unleaded,100,4,front wheel drive,2,Compact,Convertible,29,22,29395
2072,Dodge,Shadow,1993,regular unleaded,100,4,front wheel drive,4,Compact,4dr Hatchback,29,22,26695
2073,Dodge,Shadow,1994,regular unleaded,100,4,front wheel drive,2,Compact,2dr Hatchback,27,21,32395
2074,Dodge,Shadow,1994,regular unleaded,93,4,front wheel drive,2,Compact,2dr Hatchback,30,23,23995
2075,Dodge,Shadow,1994,regular unleaded,93,4,front wheel drive,4,Compact,4dr Hatchback,30,23,27055
2076,Dodge,Shadow,1994,regular unleaded,100,4,front wheel drive,4,Compact,4dr Hatchback,27,21,20810
2077,Dodge,Spirit,1993,regular unleaded,101,4,front wheel drive,4,Compact,Sedan,29,22,22970
2078,Dodge,Spirit,1993,regular unleaded,101,4,front wheel drive,4,Compact,Sedan,26,21,24875
2079,Dodge,Spirit,1994,regular unleaded,100,4,front wheel drive,4,Compact,Sedan,25,19,21155
2080,Dodge,Spirit,1995,regular unleaded,100,4,front wheel drive,4,Compact,Sedan,26,19,25415
2081,Dodge,SRT Viper,2013,premium unleaded (required),640,10,rear wheel drive,2,Compact,Coupe,19,12,25105
2082,Dodge,SRT Viper,2014,premium unleaded (required),640,10,rear wheel drive,2,Compact,Coupe,19,12,21385
2083,Dodge,Stealth,1994,regular unleaded,320,6,all wheel drive,2,Compact,Coupe,22,16,33295
2084,Dodge,Stealth,1994,regular unleaded,222,6,front wheel drive,2,Compact,Coupe,23,17,27395
2085,Dodge,Stealth,1994,regular unleaded,164,6,front wheel drive,2,Compact,Coupe,22,17,28695
2086,Dodge,Stealth,1995,regular unleaded,222,6,front wheel drive,2,Compact,Coupe,23,17,26595
2087,Dodge,Stealth,1995,regular unleaded,320,6,all wheel drive,2,Compact,Coupe,22,16,23495
2088,Dodge,Stealth,1995,regular unleaded,164,6,front wheel drive,2,Compact,Coupe,22,17,29995
2089,Dodge,Stealth,1996,regular unleaded,222,6,front wheel drive,2,Compact,Coupe,23,17,25195
2090,Dodge,Stealth,1996,regular unleaded,164,6,front wheel drive,2,Compact,Coupe,22,17,20695
2091,Dodge,Stealth,1996,regular unleaded,320,6,all wheel drive,2,Compact,Coupe,22,16,31395
2092,Dodge,Stratus,2004,regular unleaded,200,6,front wheel drive,4,Midsize,Sedan,26,19,27395
2093,Dodge,Stratus,2004,regular unleaded,200,6,front wheel drive,4,Midsize,Sedan,25,19,26295
2094,Dodge,Stratus,2004,regular unleaded,200,6,front wheel drive,2,Midsize,Coupe,26,18,26595
2095,Dodge,Stratus,2004,regular unleaded,200,6,front wheel drive,2,Midsize,Coupe,25,18,33695
2096,Dodge,Stratus,2004,regular unleaded,150,4,front wheel drive,4,Midsize,Sedan,27,20,28395
2097,Dodge,Stratus,2004,regular unleaded,200,6,front wheel drive,4,Midsize,Sedan,25,17,31795
2098,Dodge,Stratus,2004,regular unleaded,147,4,front wheel drive,2,Midsize,Coupe,29,21,30895
2099,Dodge,Stratus,2004,regular unleaded,142,4,front wheel drive,2,Midsize,Coupe,26,19,20995
2100,Dodge,Stratus,2005,regular unleaded,200,6,front wheel drive,4,Midsize,Sedan,25,19,24895
2101,Dodge,Stratus,2005,regular unleaded,200,6,front wheel drive,2,Midsize,Coupe,27,18,29795
2102,Dodge,Stratus,2005,regular unleaded,150,4,front wheel drive,4,Midsize,Sedan,26,19,20995
2103,Dodge,Stratus,2005,regular unleaded,147,4,front wheel drive,2,Midsize,Coupe,29,21,33695
2104,Dodge,Stratus,2006,regular unleaded,200,6,front wheel drive,4,Midsize,Sedan,25,19,26295
2105,Dodge,Stratus,2006,regular unleaded,150,4,front wheel drive,4,Midsize,Sedan,27,20,29795
2106,Dodge,Viper,2015,premium unleaded (required),645,10,rear wheel drive,2,Compact,Coupe,21,12,31795
2107,Dodge,Viper,2016,premium unleaded (required),645,10,rear wheel drive,2,Compact,Coupe,21,12,30995
2108,Dodge,Viper,2017,premium unleaded (required),645,10,rear wheel drive,2,Compact,Coupe,19,12,26595
2109,Ferrari,360,2002,premium unleaded (required),400,8,rear wheel drive,2,Compact,Convertible,15,10,27495
2110,Ferrari,360,2002,premium unleaded (required),400,8,rear wheel drive,2,Compact,Coupe,15,10,28395
2111,Ferrari,360,2003,premium unleaded (required),400,8,rear wheel drive,2,Compact,Convertible,15,10,24895
2112,Ferrari,360,2003,premium unleaded (required),400,8,rear wheel drive,2,Compact,Coupe,15,10,32855
2113,Ferrari,360,2004,premium unleaded (required),400,8,rear wheel drive,2,Compact,Coupe,15,10,30855
2114,Ferrari,360,2004,premium unleaded (required),425,8,rear wheel drive,2,Compact,Coupe,15,10,22680
2115,Ferrari,360,2004,premium unleaded (required),400,8,rear wheel drive,2,Compact,Convertible,15,10,29100
2116,Ferrari,456M,2001,premium unleaded (required),442,12,rear wheel drive,2,Compact,Coupe,14,9,37320
2117,Ferrari,456M,2001,premium unleaded (required),442,12,rear wheel drive,2,Compact,Coupe,15,9,29860
2118,Ferrari,456M,2002,premium unleaded (required),442,12,rear wheel drive,2,Compact,Coupe,14,9,23370
2119,Ferrari,456M,2002,premium unleaded (required),442,12,rear wheel drive,2,Compact,Coupe,15,9,31515
2120,Ferrari,456M,2003,premium unleaded (required),442,12,rear wheel drive,2,Compact,Coupe,14,9,33615
2121,Ferrari,456M,2003,premium unleaded (required),442,12,rear wheel drive,2,Compact,Coupe,15,9,37795
2122,Ferrari,458 Italia,2013,premium unleaded (required),562,8,rear wheel drive,2,Compact,Convertible,17,13,38105
2123,Ferrari,458 Italia,2013,premium unleaded (required),562,8,rear wheel drive,2,Compact,Coupe,17,13,33880
2124,Ferrari,458 Italia,2014,premium unleaded (required),562,8,rear wheel drive,2,Compact,Coupe,17,13,27225
2125,Ferrari,458 Italia,2014,premium unleaded (required),597,8,rear wheel drive,2,Compact,Coupe,17,13,29855
2126,Ferrari,458 Italia,2014,premium unleaded (required),562,8,rear wheel drive,2,Compact,Convertible,17,13,31780
2127,Ferrari,458 Italia,2015,premium unleaded (required),562,8,rear wheel drive,2,Compact,Coupe,17,13,23420
2128,Ferrari,458 Italia,2015,premium unleaded (required),562,8,rear wheel drive,2,Compact,Convertible,17,13,2000
2129,Ferrari,458 Italia,2015,premium unleaded (required),597,8,rear wheel drive,2,Compact,Coupe,17,13,2000
2130,Ferrari,550,2001,premium unleaded (required),485,12,rear wheel drive,2,Compact,Convertible,12,8,2000
2131,Ferrari,550,2001,premium unleaded (required),485,12,rear wheel drive,2,Compact,Coupe,12,8,19450
2132,Ferrari,575M,2002,premium unleaded (required),515,12,rear wheel drive,2,Compact,Coupe,15,9,13030
2133,Ferrari,575M,2002,premium unleaded (required),515,12,rear wheel drive,2,Compact,Coupe,16,9,17085
2134,Ferrari,575M,2003,premium unleaded (required),515,12,rear wheel drive,2,Compact,Coupe,15,9,15340
2135,Ferrari,575M,2003,premium unleaded (required),515,12,rear wheel drive,2,Compact,Coupe,16,9,14315
2136,Ferrari,575M,2004,premium unleaded (required),515,12,rear wheel drive,2,Compact,Coupe,16,9,17640
2137,Ferrari,575M,2004,premium unleaded (required),515,12,rear wheel drive,2,Compact,Coupe,15,9,15800
2138,Ferrari,599,2009,premium unleaded (required),611,12,rear wheel drive,2,Midsize,Coupe,15,11,20450
2139,Ferrari,599,2010,premium unleaded (required),611,12,rear wheel drive,2,Midsize,Coupe,15,11,13490
2140,Ferrari,599,2011,premium unleaded (required),611,12,rear wheel drive,2,Midsize,Coupe,15,11,16625
2141,Ferrari,599,2011,premium unleaded (required),661,12,rear wheel drive,2,Midsize,Coupe,15,11,16110
2142,Ferrari,612 Scaglietti,2009,premium unleaded (required),532,12,rear wheel drive,2,Large,Coupe,16,9,13800
2143,Ferrari,612 Scaglietti,2010,premium unleaded (required),532,12,rear wheel drive,2,Large,Coupe,16,9,20700
2144,Ferrari,612 Scaglietti,2011,premium unleaded (required),532,12,rear wheel drive,2,Large,Coupe,16,9,26220
2145,Ferrari,California T,2015,premium unleaded (required),553,8,rear wheel drive,2,Compact,Convertible,23,16,24560
2146,Ferrari,California,2012,premium unleaded (required),453,8,rear wheel drive,2,Compact,Convertible,19,13,22240
2147,Ferrari,California,2013,premium unleaded (required),483,8,rear wheel drive,2,Compact,Convertible,19,13,23900
2148,Ferrari,California,2014,premium unleaded (required),483,8,rear wheel drive,2,Compact,Convertible,19,13,23250
2149,Ferrari,Enzo,2003,premium unleaded (required),660,12,rear wheel drive,2,Compact,Coupe,12,7,25750
2150,Ferrari,F12 Berlinetta,2013,premium unleaded (required),731,12,rear wheel drive,2,Midsize,Coupe,16,11,23235
2151,Ferrari,F12 Berlinetta,2014,premium unleaded (required),731,12,rear wheel drive,2,Midsize,Coupe,16,11,26750
2152,Ferrari,F12 Berlinetta,2015,premium unleaded (required),731,12,rear wheel drive,2,Midsize,Coupe,16,11,21590
2153,Ferrari,F430,2007,premium unleaded (required),483,8,rear wheel drive,2,Compact,Coupe,16,11,27410
2154,Ferrari,F430,2007,premium unleaded (required),483,8,rear wheel drive,2,Compact,Convertible,16,11,28410
2155,Ferrari,F430,2008,premium unleaded (required),483,8,rear wheel drive,2,Compact,Coupe,16,11,24895
2156,Ferrari,F430,2008,premium unleaded (required),483,8,rear wheel drive,2,Compact,Convertible,16,11,28995
2157,Ferrari,F430,2009,premium unleaded (required),483,8,rear wheel drive,2,Compact,Coupe,16,11,27245
2158,Ferrari,F430,2009,premium unleaded (required),483,8,rear wheel drive,2,Compact,Convertible,16,11,27995
2159,Ferrari,FF,2013,premium unleaded (required),651,12,all wheel drive,,Large,Coupe,16,11,23995
2160,Ferrari,FF,2014,premium unleaded (required),651,12,all wheel drive,2,Large,Coupe,16,11,21590
2161,Ferrari,FF,2015,premium unleaded (required),651,12,all wheel drive,2,Large,Coupe,16,11,26245
2162,Ferrari,Superamerica,2005,premium unleaded (required),532,12,rear wheel drive,2,Compact,Convertible,15,9,23235
2163,Ferrari,Superamerica,2005,premium unleaded (required),532,12,rear wheel drive,2,Compact,Convertible,16,9,22245
2164,FIAT,124 Spider,2017,premium unleaded (recommended),160,4,rear wheel drive,2,Compact,Convertible,35,26,24985
2165,FIAT,500e,2015,electric,,0,front wheel drive,2,Compact,2dr Hatchback,108,122,23340
2166,FIAT,500e,2016,electric,,0,front wheel drive,2,Compact,2dr Hatchback,103,121,2000
2167,FIAT,500e,2017,electric,,0,front wheel drive,2,Compact,2dr Hatchback,103,121,2000
2168,FIAT,500,2015,premium unleaded (recommended),160,4,front wheel drive,2,Compact,Convertible,34,28,2000
2169,FIAT,500,2015,premium unleaded (recommended),101,4,front wheel drive,2,Compact,2dr Hatchback,40,31,2000
2170,FIAT,500,2015,premium unleaded (recommended),135,4,front wheel drive,2,Compact,2dr Hatchback,34,28,2000
2171,FIAT,500,2015,premium unleaded (recommended),101,4,front wheel drive,2,Compact,Convertible,34,28,2000
2172,FIAT,500,2015,premium unleaded (recommended),160,4,front wheel drive,2,Compact,2dr Hatchback,34,28,2000
2173,FIAT,500,2016,premium unleaded (recommended),160,4,front wheel drive,2,Compact,Convertible,34,28,2000
2174,FIAT,500,2016,premium unleaded (recommended),101,4,front wheel drive,2,Compact,2dr Hatchback,40,31,2000
2175,FIAT,500,2016,premium unleaded (recommended),160,4,front wheel drive,2,Compact,2dr Hatchback,34,28,2000
2176,FIAT,500,2016,premium unleaded (recommended),101,4,front wheel drive,2,Compact,Convertible,40,31,2000
2177,FIAT,500,2016,premium unleaded (recommended),135,4,front wheel drive,2,Compact,2dr Hatchback,34,28,2008
2178,FIAT,500,2017,premium unleaded (recommended),160,4,front wheel drive,2,Compact,2dr Hatchback,33,28,2083
2179,FIAT,500,2017,premium unleaded (recommended),101,4,front wheel drive,2,Compact,2dr Hatchback,33,27,2000
2180,FIAT,500,2017,premium unleaded (recommended),101,4,front wheel drive,2,Compact,Convertible,33,27,2000
2181,FIAT,500,2017,premium unleaded (recommended),160,4,front wheel drive,2,Compact,Convertible,33,28,2000
2182,FIAT,500L,2015,premium unleaded (recommended),160,4,front wheel drive,4,Compact,Wagon,33,25,2000
2183,FIAT,500L,2015,premium unleaded (recommended),160,4,front wheel drive,4,Compact,Wagon,30,22,2000
2184,FIAT,500L,2016,premium unleaded (recommended),160,4,front wheel drive,4,Compact,Wagon,33,25,2000
2185,FIAT,500L,2016,premium unleaded (recommended),160,4,front wheel drive,4,Compact,Wagon,30,22,2000
2186,FIAT,500L,2017,premium unleaded (recommended),160,4,front wheel drive,4,Compact,Wagon,30,22,2000
2187,FIAT,500X,2016,regular unleaded,180,4,all wheel drive,4,Compact,4dr SUV,30,21,2093
2188,FIAT,500X,2016,regular unleaded,180,4,front wheel drive,4,Compact,4dr SUV,31,22,2073
2189,FIAT,500X,2016,premium unleaded (recommended),160,4,front wheel drive,4,Compact,4dr SUV,34,25,2220
2190,FIAT,500X,2017,regular unleaded,180,4,all wheel drive,4,Compact,4dr SUV,29,21,2000
2191,FIAT,500X,2017,regular unleaded,180,4,front wheel drive,4,Compact,4dr SUV,30,22,2122
2192,FIAT,500X,2017,premium unleaded (recommended),160,4,front wheel drive,4,Compact,4dr SUV,33,25,2046
2193,Ford,Aerostar,1995,regular unleaded,135,6,rear wheel drive,3,Midsize,Cargo Minivan,22,16,2000
2194,Ford,Aerostar,1995,regular unleaded,135,6,rear wheel drive,3,Midsize,Passenger Minivan,22,15,2000
2195,Ford,Aerostar,1995,regular unleaded,155,6,all wheel drive,3,Large,Passenger Minivan,18,14,2000
2196,Ford,Aerostar,1995,regular unleaded,135,6,rear wheel drive,3,Large,Passenger Minivan,22,15,2000
2197,Ford,Aerostar,1996,regular unleaded,140,6,rear wheel drive,3,Midsize,Passenger Minivan,21,15,2000
2198,Ford,Aerostar,1996,regular unleaded,155,6,all wheel drive,3,Large,Passenger Minivan,19,13,2000
2199,Ford,Aerostar,1996,regular unleaded,140,6,rear wheel drive,3,Large,Passenger Minivan,21,15,2000
2200,Ford,Aerostar,1996,regular unleaded,140,6,rear wheel drive,3,Midsize,Cargo Minivan,22,16,2000
2201,Ford,Aerostar,1997,regular unleaded,140,6,rear wheel drive,3,Midsize,Cargo Minivan,21,15,2000
2202,Ford,Aerostar,1997,regular unleaded,140,6,rear wheel drive,3,Large,Passenger Minivan,22,15,2000
2203,Ford,Aerostar,1997,regular unleaded,152,6,all wheel drive,3,Large,Passenger Minivan,17,13,2000
2204,Ford,Aerostar,1997,regular unleaded,140,6,rear wheel drive,3,Midsize,Passenger Minivan,22,15,20240
2205,Ford,Aspire,1995,regular unleaded,63,4,front wheel drive,2,Compact,2dr Hatchback,38,31,18740
2206,Ford,Aspire,1995,regular unleaded,63,4,front wheel drive,4,Compact,4dr Hatchback,38,31,18695
2207,Ford,Aspire,1996,regular unleaded,63,4,front wheel drive,4,Compact,4dr Hatchback,38,29,22305
2208,Ford,Aspire,1996,regular unleaded,63,4,front wheel drive,2,Compact,2dr Hatchback,38,29,20850
2209,Ford,Aspire,1997,regular unleaded,63,4,front wheel drive,2,Compact,2dr Hatchback,38,29,22885
2210,Ford,Aspire,1997,regular unleaded,63,4,front wheel drive,4,Compact,4dr Hatchback,38,29,21430
2211,Ford,Bronco II,1990,regular unleaded,140,6,rear wheel drive,2,Compact,2dr SUV,20,16,19275
2212,Ford,Bronco II,1990,regular unleaded,140,6,four wheel drive,2,Compact,2dr SUV,20,15,20820
2213,Ford,Bronco,1994,regular unleaded,185,8,four wheel drive,2,Midsize,2dr SUV,16,12,19320
2214,Ford,Bronco,1994,regular unleaded,185,8,four wheel drive,2,Midsize,2dr SUV,17,12,22190
2215,Ford,Bronco,1995,regular unleaded,205,8,four wheel drive,2,Midsize,2dr SUV,16,12,20035
2216,Ford,Bronco,1995,regular unleaded,205,8,four wheel drive,2,Midsize,2dr SUV,17,12,20080
2217,Ford,Bronco,1996,regular unleaded,199,8,four wheel drive,2,Midsize,2dr SUV,16,13,23645
2218,Ford,Bronco,1996,regular unleaded,199,8,four wheel drive,2,Midsize,2dr SUV,16,11,21580
2219,Ford,C-Max Hybrid,2015,regular unleaded,188,4,front wheel drive,4,Compact,Wagon,37,42,22150
2220,Ford,C-Max Hybrid,2016,regular unleaded,188,4,front wheel drive,4,Compact,Wagon,37,42,38100
2221,Ford,C-Max Hybrid,2017,regular unleaded,188,4,front wheel drive,4,Compact,Wagon,37,42,29395
2222,Ford,Contour SVT,1998,regular unleaded,195,6,front wheel drive,4,Midsize,Sedan,26,17,28755
2223,Ford,Contour SVT,1999,regular unleaded,200,6,front wheel drive,4,Midsize,Sedan,26,17,36230
2224,Ford,Contour SVT,2000,regular unleaded,200,6,front wheel drive,4,Midsize,Sedan,27,18,26705
2225,Ford,Contour,1998,regular unleaded,125,4,front wheel drive,4,Midsize,Sedan,32,21,30775
2226,Ford,Contour,1999,regular unleaded,125,4,front wheel drive,4,Midsize,Sedan,31,21,25435
2227,Ford,Contour,2000,regular unleaded,170,6,front wheel drive,4,Midsize,Sedan,27,18,34865
2228,Ford,Contour,2000,regular unleaded,125,4,front wheel drive,4,Midsize,Sedan,31,21,30655
2229,Ford,Crown Victoria,2009,flex-fuel (unleaded/E85),224,8,rear wheel drive,4,Large,Sedan,24,16,26320
2230,Ford,Crown Victoria,2010,flex-fuel (unleaded/E85),224,8,rear wheel drive,4,Large,Sedan,24,16,33730
2231,Ford,Crown Victoria,2011,flex-fuel (unleaded/E85),239,8,rear wheel drive,4,Large,Sedan,24,16,27045
2232,Ford,E-150,1996,regular unleaded,199,6,rear wheel drive,3,Midsize,Passenger Van,15,11,32155
2233,Ford,E-150,1996,regular unleaded,145,6,rear wheel drive,3,Midsize,Cargo Van,14,12,41350
2234,Ford,E-150,1996,regular unleaded,145,6,rear wheel drive,3,Midsize,Passenger Van,15,11,25720
2235,Ford,E-150,1997,regular unleaded,200,6,rear wheel drive,3,Midsize,Passenger Van,17,12,36980
2236,Ford,E-150,1997,regular unleaded,200,6,rear wheel drive,3,Midsize,Cargo Van,18,14,39780
2237,Ford,E-150,1998,regular unleaded,200,6,rear wheel drive,3,Midsize,Passenger Van,17,12,22435
2238,Ford,E-150,1998,regular unleaded,200,6,rear wheel drive,3,Midsize,Cargo Van,18,13,34275
2239,Ford,E-250,1996,regular unleaded,199,6,rear wheel drive,3,Large,Cargo Van,13,11,29055
2240,Ford,E-250,1996,regular unleaded,145,6,rear wheel drive,3,Midsize,Cargo Van,13,11,31445
2241,Ford,E-250,1997,regular unleaded,200,6,rear wheel drive,3,Large,Cargo Van,17,12,43490
2242,Ford,E-250,1997,regular unleaded,200,6,rear wheel drive,3,Midsize,Cargo Van,17,12,31880
2243,Ford,E-250,1998,regular unleaded,235,6,rear wheel drive,3,Midsize,Cargo Van,17,13,38120
2244,Ford,E-250,1998,regular unleaded,235,6,rear wheel drive,3,Large,Cargo Van,17,13,32750
2245,Ford,E-Series Van,2012,flex-fuel (unleaded/E85),255,8,rear wheel drive,3,Large,Cargo Van,16,12,26275
2246,Ford,E-Series Van,2012,flex-fuel (unleaded/E85),225,8,rear wheel drive,3,Midsize,Cargo Van,17,13,29985
2247,Ford,E-Series Van,2012,flex-fuel (unleaded/E85),225,8,rear wheel drive,3,Large,Cargo Van,17,13,25575
2248,Ford,E-Series Van,2012,flex-fuel (unleaded/E85),255,8,rear wheel drive,3,Midsize,Cargo Van,16,12,29285
2249,Ford,E-Series Van,2013,flex-fuel (unleaded/E85),225,8,rear wheel drive,3,Midsize,Cargo Van,17,13,29530
2250,Ford,E-Series Van,2013,flex-fuel (unleaded/E85),255,8,rear wheel drive,3,Midsize,Cargo Van,16,12,35100
2251,Ford,E-Series Van,2013,flex-fuel (unleaded/E85),225,8,rear wheel drive,3,Large,Cargo Van,17,13,26015
2252,Ford,E-Series Van,2013,flex-fuel (unleaded/E85),255,8,rear wheel drive,3,Large,Cargo Van,16,12,29585
2253,Ford,E-Series Van,2014,flex-fuel (unleaded/E85),225,8,rear wheel drive,3,Midsize,Cargo Van,16,13,29725
2254,Ford,E-Series Van,2014,flex-fuel (unleaded/E85),255,8,rear wheel drive,3,Midsize,Cargo Van,16,12,40270
2255,Ford,E-Series Van,2014,flex-fuel (unleaded/E85),225,8,rear wheel drive,3,Large,Cargo Van,16,13,21820
2256,Ford,E-Series Van,2014,flex-fuel (unleaded/E85),255,8,rear wheel drive,3,Large,Cargo Van,16,12,21520
2257,Ford,E-Series Wagon,2012,flex-fuel (unleaded/E85),225,8,rear wheel drive,3,Midsize,Passenger Van,16,13,25975
2258,Ford,E-Series Wagon,2012,flex-fuel (unleaded/E85),255,8,rear wheel drive,3,Midsize,Passenger Van,15,11,25715
2259,Ford,E-Series Wagon,2013,flex-fuel (unleaded/E85),255,8,rear wheel drive,3,Midsize,Passenger Van,15,11,32945
2260,Ford,E-Series Wagon,2013,flex-fuel (unleaded/E85),225,8,rear wheel drive,3,Midsize,Passenger Van,16,13,41340
